track,artist,danceability,energy,valence,tempo,previously_heard,liked
King Of Anything,Sara Bareilles,0.6759999999999999,0.762,0.81,119.00299999999999,Haven't Heard,Dislike
Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,0.436,0.61,0.0972,141.951,Haven't Heard,Like
No Love,August Alsina,0.462,0.615,0.344,130.967,Haven't Heard,Dislike
We Back,Jason Aldean,0.433,0.9279999999999999,0.552,155.938,Haven't Heard,Like
Young Forever,Jay-Z + Mr. Hudson,0.637,0.69,0.10300000000000001,140.329,Haven't Heard,Like
Beautiful Trauma,P!nk,0.41200000000000003,0.619,0.23399999999999999,95.977,Haven't Heard,Dislike
Evacuate The Dancefloor,Cascada,0.76,0.6940000000000001,0.9,127.009,Haven't Heard,Like
Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,0.741,0.61,0.72,125.99,Haven't Heard,Like
Kick The Dust Up,Luke Bryan,0.597,0.86,0.818,172.06400000000005,Haven't Heard,Dislike
Kissin U,Miranda Cosgrove,0.624,0.86,0.521,110.01799999999999,Haven't Heard,Like
Champagne Life,Ne-Yo,0.616,0.741,0.593,193.06900000000002,Haven't Heard,Like
Latch,Disclosure Featuring Sam Smith,0.7290000000000001,0.735,0.544,121.986,Haven't Heard,Like
Gypsy,Shakira,0.763,0.758,0.515,92.727,Haven't Heard,Dislike
Kyoto,Skrillex Featuring Sirah,0.605,0.92,0.21899999999999997,174.97400000000005,Heard,Like
My Girl,Dylan Scott,0.652,0.7190000000000001,0.24,94.969,Haven't Heard,Dislike
Dirt On My Boots,Jon Pardi,0.6829999999999999,0.7959999999999999,0.531,90.031,Heard,Like
Difference (Interlude),XXXTENTACION,0.593,0.0668,0.19,102.456,Haven't Heard,Dislike
Last Shot,Kip Moore,0.48700000000000004,0.8590000000000001,0.377,148.037,Haven't Heard,Like
Halo,Jordan Smith,0.28600000000000003,0.451,0.19399999999999998,60.46100000000001,Haven't Heard,Like
KOD,J. Cole,0.831,0.782,0.19899999999999998,141.869,Heard,Like
Watch,Travis Scott Featuring Lil Uzi Vert & Kanye West,0.71,0.7290000000000001,0.55,165.899,Haven't Heard,Like
Privilege,The Weeknd,0.40399999999999997,0.564,0.371,93.631,Haven't Heard,Like
My Hitta,YG Featuring Jeezy & Rich Homie Quan,0.764,0.504,0.6779999999999999,85.545,Heard,Like
Winner,Jamie Foxx Featuring Justin Timberlake & T .I.,0.7879999999999999,0.613,0.648,89.985,Haven't Heard,Like
Gonna Know We Were Here,Jason Aldean,0.447,0.8959999999999999,0.5329999999999999,173.852,Haven't Heard,Like
Bugatti,Ace Hood Featuring Future & Rick Ross,0.6,0.5920000000000001,0.0663,130.205,Heard,Like
Gotta Have It,Jay Z Kanye West,0.74,0.574,0.33,149.762,Haven't Heard,Like
Right Hand,Drake,0.915,0.301,0.35100000000000003,100.51899999999999,Haven't Heard,Dislike
Old School Love,Lupe Fiasco Featuring Ed Sheeran,0.701,0.7809999999999999,0.45899999999999996,86.006,Heard,Like
Pray For You,Jaron And The Long Road To Love,0.4,0.635,0.395,139.649,Haven't Heard,Like
Strip Me,Natasha Bedingfield,0.568,0.78,0.529,159.947,Haven't Heard,Like
Earned It (Fifty Shades Of Grey),The Weeknd,0.647,0.29100000000000004,0.4,119.839,Haven't Heard,Like
Too Good,Drake Featuring Rihanna,0.7929999999999999,0.653,0.39299999999999996,117.993,Haven't Heard,Like
All Of The Lights,Kanye West,0.541,0.8029999999999999,0.221,142.135,Haven't Heard,Dislike
Love Wins,Carrie Underwood,0.523,0.865,0.325,135.115,Haven't Heard,Like
Do I Make You Wanna,Billy Currington,0.5529999999999999,0.747,0.521,90.012,Haven't Heard,Dislike
A Light That Never Comes,Linkin Park X Steve Aoki,0.687,0.871,0.539,115.0,Haven't Heard,Like
Don't Wake Me Up,Chris Brown,0.602,0.691,0.20600000000000002,127.96700000000001,Haven't Heard,Dislike
Crawl,Chris Brown,0.41,0.743,0.41700000000000004,176.048,Heard,Like
Drink To That All Night,Jerrod Niemann,0.639,0.846,0.475,115.965,Haven't Heard,Dislike
"Sit Still, Look Pretty",Daya,0.657,0.7390000000000001,0.5429999999999999,181.99400000000003,Heard,Like
Bleed Red,Ronnie Dunn,0.48700000000000004,0.6679999999999999,0.184,90.083,Haven't Heard,Dislike
Mean,Taylor Swift,0.568,0.7609999999999999,0.789,163.97400000000005,Haven't Heard,Dislike
Say Amen (Saturday Night),Panic! At The Disco,0.491,0.867,0.602,167.965,Heard,Like
L.A.LOVE (la la),Fergie,0.509,0.48200000000000004,0.301,101.042,Haven't Heard,Like
Don't Let Me Fall,B.o.B,0.5429999999999999,0.73,0.267,150.187,Heard,Like
Lucky You,Eminem Featuring Joyner Lucas,0.8759999999999999,0.7859999999999999,0.575,153.06799999999996,Heard,Like
Sail,AWOLNATION,0.825,0.435,0.243,119.038,Heard,Like
Losing Sleep,Chris Young,0.584,0.621,0.634,92.00299999999999,Haven't Heard,Like
I'm Not The Only One,Sam Smith,0.575,0.192,0.41700000000000004,141.861,Haven't Heard,Dislike
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",0.7979999999999999,0.7040000000000001,0.867,116.016,Heard,Like
Came Here To Forget,Blake Shelton,0.613,0.667,0.48100000000000004,130.023,Haven't Heard,Like
Madness,Muse,0.502,0.41700000000000004,0.218,180.301,Haven't Heard,Dislike
Either Way,Chris Stapleton,0.655,0.0645,0.278,129.399,Haven't Heard,Like
4:44,JAY-Z,0.261,0.852,0.431,177.997,Haven't Heard,Dislike
Good To Be Alive (Hallelujah),Andy Grammer,0.797,0.8959999999999999,0.685,120.037,Haven't Heard,Dislike
Never Really Over,Katy Perry,0.77,0.882,0.385,99.991,Haven't Heard,Dislike
Pray,Justin Bieber,0.57,0.797,0.664,163.96900000000005,Haven't Heard,Dislike
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,0.715,0.655,0.531,95.07799999999999,Haven't Heard,Dislike
Love All Over Me,Monica,0.514,0.628,0.42200000000000004,129.539,Heard,Like
Stir Fry,Migos,0.8170000000000001,0.816,0.508,181.982,Heard,Like
Love Done Gone,Billy Currington,0.67,0.72,0.805,127.001,Heard,Like
Say Something,A Great Big World & Christina Aguilera,0.40700000000000003,0.147,0.0765,141.284,Haven't Heard,Like
Beating Heart,Ellie Goulding,0.56,0.747,0.242,127.941,Haven't Heard,Like
No Sleeep,Janet Featuring J. Cole,0.757,0.47,0.32,88.04700000000004,Heard,Like
Forward,Beyonce Featuring James Blake,0.387,0.133,0.0498,124.397,Haven't Heard,Like
Ye vs The People,Kanye West Featuring T.I.,0.46399999999999997,0.8220000000000001,0.722,79.973,Haven't Heard,Dislike
Neighbors,J. Cole,0.898,0.28300000000000003,0.469,138.97,Haven't Heard,Dislike
Hometown Girl,Josh Turner,0.502,0.792,0.44,155.90200000000004,Haven't Heard,Dislike
Dangerous,Meek Mill Featuring Jeremih & PnB Rock,0.7340000000000001,0.493,0.562,86.04299999999998,Haven't Heard,Like
Christmas Lights,Coldplay,0.312,0.418,0.237,130.795,Haven't Heard,Dislike
Dark Side,Kelly Clarkson,0.5589999999999999,0.86,0.292,118.969,Heard,Like
Top Of The World,Tim McGraw,0.675,0.7909999999999999,0.943,141.217,Haven't Heard,Like
...Ready For It?,Taylor Swift,0.613,0.764,0.41700000000000004,160.015,Heard,Like
Even If It Breaks Your Heart,Eli Young Band,0.495,0.527,0.574,208.067,Heard,Dislike
Random,G-Eazy,0.607,0.7829999999999999,0.182,87.02600000000002,Haven't Heard,Like
Nothing Like Us,Justin Bieber,0.529,0.155,0.511,72.024,Haven't Heard,Like
International Love,Pitbull Featuring Chris Brown,0.669,0.855,0.648,120.045,Haven't Heard,Dislike
Numb Numb Juice,ScHoolboy Q,0.885,0.4920000000000001,0.203,156.958,Haven't Heard,Like
Demons,Imagine Dragons,0.505,0.71,0.428,89.93799999999996,Heard,Like
American Oxygen,Rihanna,0.391,0.745,0.483,78.205,Haven't Heard,Dislike
Beautiful Lasers (2 Ways),Lupe Fiasco Featuring MDMA,0.542,0.752,0.249,129.988,Heard,Dislike
Blessings,Big Sean Featuring Drake,0.79,0.621,0.15,118.896,Haven't Heard,Dislike
In Control,YoungBoy Never Broke Again,0.643,0.77,0.863,170.00599999999997,Haven't Heard,Like
Paris,The Chainsmokers,0.6459999999999999,0.644,0.251,99.999,Haven't Heard,Dislike
Draco,Future,0.804,0.456,0.165,130.014,Haven't Heard,Like
Little Red Wagon,Miranda Lambert,0.584,0.813,0.774,95.081,Heard,Dislike
More,Usher,0.551,0.893,0.794,125.083,Haven't Heard,Like
Run Joey Run,Glee Cast Featuring Jonathan Groff,0.331,0.7140000000000001,0.268,151.097,Haven't Heard,Dislike
We Are Never Ever Getting Back Together,Taylor Swift,0.628,0.6759999999999999,0.75,85.984,Haven't Heard,Like
Daddy,Blueface & Rich The Kid,0.8690000000000001,0.59,0.479,107.934,Heard,Like
Afraid To Sleep,Vicci Martinez,0.608,0.833,0.431,120.001,Haven't Heard,Dislike
2U,David Guetta Featuring Justin Bieber,0.551,0.6509999999999999,0.562,144.875,Haven't Heard,Like
Now Or Never,Halsey,0.67,0.585,0.447,110.03,Heard,Dislike
The Ones That Didn't Make It Back Home,Justin Moore,0.537,0.784,0.46799999999999997,137.995,Haven't Heard,Dislike
Water Under The Bridge,Adele,0.596,0.838,0.47200000000000003,94.98200000000001,Haven't Heard,Dislike
Man Down,Rihanna,0.479,0.9059999999999999,0.536,155.887,Haven't Heard,Dislike
DJ Got Us Fallin' In Love,Usher Featuring Pitbull,0.6629999999999999,0.861,0.654,119.963,Heard,Dislike
Make Me...,Britney Spears Featuring G-Eazy,0.701,0.7,0.5920000000000001,122.984,Haven't Heard,Like
Seein' Red,Dustin Lynch,0.6509999999999999,0.8079999999999999,0.858,100.993,Haven't Heard,Dislike
It Ain't My Fault,Brothers Osborne,0.735,0.831,0.7559999999999999,123.01700000000001,Heard,Dislike
CHopstix,ScHoolboy Q + Travis Scott,0.958,0.597,0.619,127.931,Haven't Heard,Like
Red,Taylor Swift,0.602,0.8959999999999999,0.6409999999999999,124.978,Haven't Heard,Dislike
Zombie,Bad Wolves,0.44799999999999995,0.826,0.19,77.093,Heard,Like
I Feel Pretty / Unpretty,Glee Cast,0.348,0.484,0.337,75.492,Haven't Heard,Like
Do They Know It's Christmas?,Glee Cast,0.4970000000000001,0.73,0.5589999999999999,116.0,Haven't Heard,Dislike
Dance (A$$),Big Sean Featuring Nicki Minaj,0.764,0.695,0.7,159.865,Heard,Like
Medicine,Queen Naija,0.741,0.37,0.13,116.06,Haven't Heard,Like
Outside Today,YoungBoy Never Broke Again,0.851,0.6659999999999999,0.0585,134.06799999999998,Haven't Heard,Like
Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",0.628,0.6920000000000001,0.0964,124.791,Haven't Heard,Like
One Hell Of An Amen,Brantley Gilbert,0.5479999999999999,0.665,0.5489999999999999,138.055,Heard,Like
Ginza,J Balvin,0.73,0.809,0.825,101.965,Haven't Heard,Like
Video Games,Lana Del Rey,0.23600000000000002,0.249,0.18100000000000002,72.847,Haven't Heard,Like
Perplexing Pegasus,Rae Sremmurd,0.899,0.44799999999999995,0.302,145.975,Heard,Like
Patek Water,Future & Young Thug Featuring Offset,0.86,0.561,0.354,152.984,Heard,Like
5-1-5-0,Dierks Bentley,0.5539999999999999,0.8490000000000001,0.6829999999999999,116.992,Haven't Heard,Dislike
Faking It,Calvin Harris Featuring Kehlani & Lil Yachty,0.7759999999999999,0.589,0.6679999999999999,120.03399999999999,Haven't Heard,Dislike
Geronimo,Sheppard,0.705,0.78,0.457,142.028,Haven't Heard,Like
Lotus Flower Bomb,Wale Featuring Miguel,0.512,0.598,0.345,70.189,Heard,Like
Hello Good Morning,Diddy - Dirty Money Featuring T.I.,0.736,0.8690000000000001,0.545,103.958,Heard,Like
Springsteen,Eric Church,0.6920000000000001,0.809,0.927,104.023,Haven't Heard,Dislike
O Let's Do It,Waka Flocka Flame,0.682,0.513,0.33799999999999997,130.085,Haven't Heard,Like
Better Man,Little Big Town,0.514,0.836,0.501,143.888,Haven't Heard,Dislike
Cooler Than Me,Mike Posner,0.768,0.82,0.625,129.969,Haven't Heard,Dislike
Shark In The Water,V V Brown,0.5539999999999999,0.805,0.6970000000000001,98.98100000000001,Haven't Heard,Dislike
Bartender,Lady Antebellum,0.631,0.937,0.654,101.01100000000001,Haven't Heard,Like
Heathens,twenty one pilots,0.732,0.396,0.5479999999999999,90.024,Haven't Heard,Dislike
24 Hours,TeeFLii Featuring 2 Chainz,0.833,0.638,0.39899999999999997,100.01,Haven't Heard,Dislike
False Prophets,J. Cole,0.7290000000000001,0.7390000000000001,0.7490000000000001,90.306,Haven't Heard,Like
18,One Direction,0.6809999999999999,0.5820000000000001,0.221,124.038,Haven't Heard,Like
Sex Ain't Better Than Love,Trey Songz,0.505,0.794,0.42200000000000004,121.303,Haven't Heard,Like
Exchange,Bryson Tiller,0.53,0.433,0.27399999999999997,160.14,Haven't Heard,Dislike
Die For You,The Weeknd,0.586,0.525,0.508,133.629,Haven't Heard,Like
Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,0.501,0.966,0.4970000000000001,161.881,Heard,Like
All I Ever Wanted,Kelly Clarkson,0.633,0.866,0.696,100.007,Haven't Heard,Dislike
The Old Rugged Cross,Craig Wayne Boyd,0.451,0.484,0.434,80.128,Haven't Heard,Like
Hope You Get Lonely Tonight,Cole Swindell,0.45,0.795,0.364,151.884,Haven't Heard,Dislike
Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,0.7020000000000001,0.727,0.5489999999999999,155.093,Heard,Like
Infinity,Mariah Carey,0.55,0.805,0.217,134.755,Haven't Heard,Dislike
Hangin' On,Chris Young,0.434,0.831,0.596,156.034,Haven't Heard,Dislike
River,Eminem Featuring Ed Sheeran,0.748,0.7490000000000001,0.659,90.09,Heard,Like
Fly Away,5 Seconds Of Summer,0.4320000000000001,0.887,0.513,92.531,Haven't Heard,Like
Rain Over Me,Pitbull Featuring Marc Anthony,0.61,0.9059999999999999,0.294,127.917,Haven't Heard,Like
Kiss Tomorrow Goodbye,Luke Bryan,0.5710000000000001,0.937,0.584,115.01299999999999,Haven't Heard,Dislike
Digits,Young Thug,0.769,0.632,0.294,131.93200000000002,Haven't Heard,Like
Rise,Katy Perry,0.5529999999999999,0.639,0.442,101.41799999999999,Haven't Heard,Like
Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",0.7090000000000001,0.8490000000000001,0.649,142.014,Heard,Dislike
Heat,Chris Brown Featuring Gunna,0.62,0.613,0.483,82.43,Haven't Heard,Like
Give It Up To Me,Shakira Featuring Lil Wayne,0.841,0.7290000000000001,0.688,115.984,Haven't Heard,Like
Y.U. Mad,Birdman Featuring Nicki Minaj & Lil Wayne,0.615,0.804,0.44299999999999995,152.995,Haven't Heard,Dislike
I Miss You,Clean Bandit Featuring Julia Michaels,0.693,0.624,0.369,105.00200000000001,Haven't Heard,Like
Fallin' For You,Colbie Caillat,0.644,0.8340000000000001,0.593,117.04299999999999,Heard,Like
Put A Date On It,Yo Gotti Featuring Lil Baby,0.835,0.659,0.579,129.93,Haven't Heard,Like
Heartache Medication,Jon Pardi,0.621,0.7909999999999999,0.7340000000000001,95.075,Haven't Heard,Dislike
Best I Ever Had,Gavin DeGraw,0.547,0.932,0.513,134.981,Haven't Heard,Like
Empire State Of Mind (Part II) Broken Down,Alicia Keys,0.479,0.368,0.142,92.959,Haven't Heard,Like
Die A Happy Man,Thomas Rhett,0.595,0.389,0.4,166.05200000000005,Haven't Heard,Dislike
Dope,Lady Gaga,0.33899999999999997,0.429,0.16,128.686,Haven't Heard,Dislike
7 Rings,Ariana Grande,0.778,0.317,0.327,140.048,Haven't Heard,Like
Changes,XXXTENTACION,0.669,0.308,0.52,64.934,Haven't Heard,Dislike
Save It For A Rainy Day,Kenny Chesney,0.5379999999999999,0.775,0.614,154.889,Haven't Heard,Dislike
Wanted You More,Lady Antebellum,0.461,0.71,0.281,175.825,Heard,Like
Marry The Night,Lady Gaga,0.614,0.879,0.40700000000000003,131.092,Heard,Dislike
Remember You Young,Thomas Rhett,0.396,0.51,0.299,113.994,Haven't Heard,Dislike
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,0.512,0.965,0.743,132.007,Heard,Like
Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,0.611,0.688,0.649,169.895,Haven't Heard,Like
Sneakin',Drake Featuring 21 Savage,0.8059999999999999,0.5579999999999999,0.26,85.01100000000002,Heard,Like
Lush Life,Zara Larsson,0.6940000000000001,0.7120000000000001,0.799,98.022,Haven't Heard,Like
I Might Need Security,Chance The Rapper,0.514,0.693,0.287,110.568,Haven't Heard,Dislike
Dancin' Away With My Heart,Lady Antebellum,0.5720000000000001,0.6629999999999999,0.455,140.253,Haven't Heard,Like
Maps,Maroon 5,0.742,0.713,0.879,120.03200000000001,Haven't Heard,Dislike
What Do You Want,Jerrod Niemann,0.555,0.496,0.5429999999999999,153.30100000000004,Haven't Heard,Like
Rubbin Off The Paint,YBN Nahmir,0.7340000000000001,0.7509999999999999,0.56,161.997,Haven't Heard,Like
Someone Like You,Adele,0.5589999999999999,0.33,0.285,135.109,Heard,Like
Break The Rules,Charli XCX,0.6759999999999999,0.9259999999999999,0.818,124.01899999999999,Haven't Heard,Like
Smoke Break,Carrie Underwood,0.45299999999999996,0.8390000000000001,0.55,160.16,Haven't Heard,Like
Dame Tu Cosita,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,0.878,0.9470000000000001,0.8109999999999999,110.04700000000001,Haven't Heard,Like
If This Was A Movie,Taylor Swift,0.511,0.7190000000000001,0.289,147.852,Haven't Heard,Like
When We Stand Together,Nickelback,0.446,0.9,0.88,187.96099999999998,Haven't Heard,Dislike
Good Lovin,Ludacris Featuring Miguel,0.585,0.754,0.598,82.822,Haven't Heard,Like
Love Somebody,Maroon 5,0.675,0.792,0.395,120.016,Haven't Heard,Like
Hot Now,YoungBoy Never Broke Again,0.7390000000000001,0.637,0.513,164.91,Heard,Like
Fetish,Selena Gomez Featuring Gucci Mane,0.708,0.618,0.265,123.01299999999999,Haven't Heard,Dislike
Fight Song,Rachel Platten,0.564,0.7140000000000001,0.33,175.924,Haven't Heard,Like
Strip,Chris Brown Featuring Kevin K-MAC McCall,0.8029999999999999,0.79,0.7120000000000001,94.98200000000001,Haven't Heard,Like
At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,0.524,0.772,0.237,169.855,Heard,Like
Cool For The Summer,Demi Lovato,0.583,0.61,0.336,114.06,Haven't Heard,Like
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,0.664,0.873,0.5710000000000001,129.876,Haven't Heard,Dislike
I'm Better,Missy Elliott Featuring Lamb,0.9259999999999999,0.354,0.561,105.005,Haven't Heard,Like
It Ain't Me,Kygo x Selena Gomez,0.64,0.5329999999999999,0.515,99.96799999999999,Haven't Heard,Like
Paramedic!,SOB X RBE,0.856,0.652,0.47100000000000003,97.01700000000001,Heard,Like
This Town,Niall Horan,0.677,0.401,0.195,111.825,Haven't Heard,Dislike
"It's A Man's, Man's, Man's World",Juliet Simms,0.267,0.701,0.265,173.445,Haven't Heard,Dislike
Set The Fire To The Third Bar,Snow Patrol Featuring Martha Wainwright,0.535,0.379,0.385,96.02,Haven't Heard,Like
Lost In The Fire,Gesaffelstein & The Weeknd,0.6579999999999999,0.6709999999999999,0.166,100.96600000000001,Heard,Like
Rough Water,Travie McCoy Featuring Jason Mraz,0.516,0.909,0.47200000000000003,169.972,Heard,Like
Pumped Up Kicks,Foster The People,0.733,0.71,0.965,127.975,Heard,Like
Plug Walk,Rich The Kid,0.8759999999999999,0.519,0.158,94.98100000000001,Haven't Heard,Like
Hey Porsche,Nelly,0.7290000000000001,0.7929999999999999,0.945,115.988,Heard,Like
I Can Take It From There,Chris Young,0.6859999999999999,0.816,0.871,113.939,Heard,Like
Should've Been Us,Tori Kelly,0.647,0.759,0.424,89.944,Haven't Heard,Like
Catch My Breath,Kelly Clarkson,0.6920000000000001,0.9079999999999999,0.513,124.042,Haven't Heard,Like
Best Friends,Sophia Grace,0.52,0.508,0.6709999999999999,87.795,Haven't Heard,Like
Miss Movin' On,Fifth Harmony,0.466,0.8420000000000001,0.418,75.0,Heard,Like
Lay It All On Me,Rudimental Featuring Ed Sheeran,0.669,0.747,0.483,122.531,Heard,Dislike
Take A Back Road,Rodney Atkins,0.581,0.856,0.9179999999999999,169.90200000000004,Haven't Heard,Dislike
Stoner,Young Thug,0.8759999999999999,0.675,0.606,135.959,Heard,Dislike
Made Me,Snootie Wild Featuring K Camp,0.856,0.7190000000000001,0.37,146.032,Haven't Heard,Dislike
Judas,Lady Gaga,0.6609999999999999,0.937,0.535,131.001,Heard,Like
Aw Naw,Chris Young,0.652,0.8590000000000001,0.491,109.971,Heard,Like
Say It,Tory Lanez,0.546,0.529,0.247,107.331,Haven't Heard,Dislike
Dinero,Jennifer Lopez Featuring DJ Khaled & Cardi B,0.721,0.8809999999999999,0.643,127.759,Heard,Dislike
Lost In The Echo,Linkin Park,0.546,0.98,0.478,120.037,Heard,Dislike
Way Down We Go,Kaleo,0.489,0.505,0.337,163.255,Haven't Heard,Dislike
Hey Daddy (Daddy's Home),Usher Featuring Plies,0.59,0.698,0.35200000000000004,95.975,Haven't Heard,Like
Til It's Gone,Kenny Chesney,0.499,0.8220000000000001,0.499,86.48100000000002,Haven't Heard,Like
Not A Bad Thing,Justin Timberlake,0.308,0.563,0.109,85.90100000000002,Heard,Like
The Language,Drake,0.831,0.6509999999999999,0.502,120.064,Haven't Heard,Like
THat Part,ScHoolboy Q Featuring Kanye West,0.927,0.535,0.336,112.96,Heard,Like
Ayo,Chris Brown & Tyga,0.823,0.563,0.682,98.031,Haven't Heard,Like
Homicide,Logic Featuring Eminem,0.722,0.764,0.7959999999999999,139.83100000000002,Haven't Heard,Like
You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,0.78,0.7390000000000001,0.7040000000000001,122.02600000000001,Haven't Heard,Like
The Feeling,Justin Bieber Featuring Halsey,0.525,0.809,0.21,127.073,Heard,Like
Hopeless Romantic,Wiz Khalifa Featuring Swae Lee,0.877,0.47700000000000004,0.552,127.023,Haven't Heard,Like
Chillin' It,Cole Swindell,0.5760000000000001,0.8490000000000001,0.6659999999999999,137.982,Heard,Like
You And Tequila,Kenny Chesney Featuring Grace Potter,0.691,0.45399999999999996,0.35,135.839,Haven't Heard,Like
When It Rains It Pours,Luke Combs,0.551,0.8009999999999999,0.625,128.02700000000002,Haven't Heard,Dislike
Right There,Nicole Scherzinger Featuring 50 Cent,0.7509999999999999,0.799,0.59,95.01299999999999,Heard,Like
